"Order.Date","Year","Region","State","Category","Sub.Category","Segment","Ship.Mode","Sales","Profit","Discount","Quantity","Profit_Margin","Loss_Flag"
2012-06-08,2012,"South","Florida","Office Supplies","Paper","Corporate","Standard Class",173,54.215,0.2,7,0.313381502890173,"Profit"
2012-06-08,2012,"South","Florida","Office Supplies","Paper","Corporate","Standard Class",42,13.2,0.2,10,0.314285714285714,"Profit"
2012-06-08,2012,"South","Florida","Office Supplies","Storage","Corporate","Standard Class",517,-6.462,0.2,4,-0.0124990328820116,"Loss"
2012-06-09,2012,"South","Virginia","Office Supplies","Binders","Home Office","Standard Class",113,56.55,0,3,0.500442477876106,"Profit"
2012-06-09,2012,"Central","Michigan","Office Supplies","Paper","Consumer","Standard Class",13,6.2208,0,2,0.478523076923077,"Profit"
2012-06-09,2012,"West","Idaho","Furniture","Furnishings","Consumer","Second Class",355,92.3936,0,4,0.260263661971831,"Profit"
2012-06-09,2012,"South","Florida","Office Supplies","Binders","Consumer","Standard Class",64,-42.8,0.7,5,-0.66875,"Loss"
2012-06-09,2012,"South","Florida","Office Supplies","Binders","Consumer","Standard Class",39,-26.964,0.7,3,-0.691384615384615,"Loss"
2012-06-09,2012,"West","Idaho","Technology","Phones","Consumer","Second Class",140,8.7735,0.2,3,0.0626678571428572,"Profit"
2012-06-09,2012,"South","Florida","Technology","Accessories","Consumer","Standard Class",73,-8.1675,0.2,5,-0.111883561643836,"Loss"
2012-06-11,2012,"South","Louisiana","Office Supplies","Art","Consumer","Standard Class",56,15.764,0,2,0.2815,"Profit"
2012-06-11,2012,"South","Louisiana","Office Supplies","Binders","Consumer","Standard Class",36,16.6796,0,7,0.463322222222222,"Profit"
2012-06-11,2012,"South","Louisiana","Office Supplies","Paper","Consumer","Standard Class",32,15.552,0,5,0.486,"Profit"
2012-06-11,2012,"South","Louisiana","Furniture","Furnishings","Consumer","Standard Class",29,10.7892,0,2,0.372041379310345,"Profit"
2012-06-11,2012,"South","Louisiana","Technology","Accessories","Consumer","Standard Class",54,10.203,0,6,0.188944444444444,"Profit"
2012-06-11,2012,"South","Florida","Office Supplies","Binders","Corporate","First Class",4,-3.14,0.7,2,-0.785,"Loss"
2012-06-11,2012,"South","Florida","Office Supplies","Binders","Corporate","First Class",79,-62.88,0.7,5,-0.795949367088608,"Loss"
2012-06-11,2012,"South","Florida","Furniture","Chairs","Corporate","First Class",1124,-182.637,0.2,5,-0.162488434163701,"Loss"
2012-06-11,2012,"South","Florida","Furniture","Furnishings","Corporate","First Class",49,7.3008,0.2,3,0.148995918367347,"Profit"
2012-06-11,2012,"South","Florida","Office Supplies","Art","Corporate","First Class",61,7.596,0.2,2,0.124524590163934,"Profit"
2012-06-11,2012,"South","Florida","Office Supplies","Storage","Corporate","First Class",564,21.1428,0.2,4,0.0374872340425532,"Profit"
2012-06-11,2012,"South","Florida","Office Supplies","Storage","Corporate","First Class",1037,51.8312,0.2,2,0.0499818707810993,"Profit"
2012-06-11,2012,"South","Florida","Technology","Phones","Corporate","First Class",250,31.198,0.2,2,0.124792,"Profit"
2012-06-12,2012,"East","Delaware","Office Supplies","Storage","Consumer","Standard Class",30,5.083,0,5,0.169433333333333,"Profit"
2012-06-12,2012,"Central","Indiana","Office Supplies","Storage","Home Office","Standard Class",25,6.8768,0,2,0.275072,"Profit"
2012-06-12,2012,"South","Florida","Technology","Phones","Consumer","Standard Class",56,4.1988,0.2,2,0.0749785714285714,"Profit"
2012-06-12,2012,"East","Pennsylvania","Furniture","Furnishings","Consumer","Standard Class",43,4.3296,0.2,2,0.100688372093023,"Profit"
2012-06-12,2012,"East","Pennsylvania","Office Supplies","Paper","Consumer","Standard Class",21,7.2576,0.2,4,0.3456,"Profit"
2012-06-13,2012,"East","Maine","Office Supplies","Binders","Home Office","Standard Class",8,3.8822,0,2,0.485275,"Profit"
2012-06-13,2012,"East","Maine","Office Supplies","Binders","Home Office","Standard Class",30,13.428,0,2,0.4476,"Profit"
2012-06-13,2012,"South","Georgia","Office Supplies","Paper","Corporate","Standard Class",6,3.1104,0,1,0.5184,"Profit"
2012-06-13,2012,"South","Alabama","Office Supplies","Art","Corporate","Standard Class",25,6.9384,0,6,0.277536,"Profit"
2012-06-13,2012,"South","Alabama","Office Supplies","Binders","Corporate","Standard Class",19,8.8044,0,3,0.46338947368421,"Profit"
2012-06-13,2012,"South","Alabama","Office Supplies","Paper","Corporate","Standard Class",32,15.552,0,5,0.486,"Profit"
2012-06-13,2012,"East","Maine","Technology","Accessories","Home Office","Standard Class",68,14.9556,0,2,0.219935294117647,"Profit"
2012-06-13,2012,"South","Alabama","Technology","Copiers","Corporate","Standard Class",900,314.9895,0,3,0.349988333333333,"Profit"
2012-06-13,2012,"East","Ohio","Office Supplies","Art","Home Office","Second Class",3,0.2996,0.2,1,0.0998666666666667,"Profit"
2012-06-13,2012,"West","California","Office Supplies","Binders","Consumer","First Class",37,13.734,0.2,3,0.371189189189189,"Profit"
2012-06-14,2012,"East","Pennsylvania","Furniture","Furnishings","Home Office","Standard Class",51,5.1072,0.2,6,0.100141176470588,"Profit"
2012-06-15,2012,"West","Arizona","Furniture","Furnishings","Consumer","Standard Class",40,11.0704,0.2,4,0.27676,"Profit"
2012-06-15,2012,"West","Arizona","Furniture","Furnishings","Consumer","Standard Class",365,-36.4704,0.2,6,-0.099918904109589,"Loss"
2012-06-15,2012,"West","Arizona","Office Supplies","Paper","Consumer","Standard Class",10,2.99,0.2,2,0.299,"Profit"
2012-06-15,2012,"West","Arizona","Office Supplies","Storage","Consumer","Standard Class",82,-19.5624,0.2,2,-0.238565853658537,"Loss"
2012-06-15,2012,"South","Florida","Technology","Accessories","Consumer","First Class",12,-0.7295,0.2,1,-0.0607916666666667,"Loss"
2012-06-15,2012,"West","California","Technology","Phones","Corporate","Standard Class",226,22.5576,0.2,3,0.099812389380531,"Profit"
2012-06-16,2012,"East","New York","Technology","Phones","Consumer","First Class",134,33.495,0,2,0.249962686567164,"Profit"
2012-06-16,2012,"Central","Texas","Furniture","Chairs","Consumer","Standard Class",197,-25.3764,0.3,2,-0.12881421319797,"Loss"
2012-06-16,2012,"East","New York","Office Supplies","Binders","Consumer","First Class",3050,1143.891,0.2,3,0.375046229508197,"Profit"
2012-06-16,2012,"East","Pennsylvania","Office Supplies","Envelopes","Consumer","Standard Class",6,2.1728,0.2,2,0.362133333333333,"Profit"
2012-06-16,2012,"Central","Texas","Office Supplies","Envelopes","Consumer","Standard Class",29,9.3444,0.2,3,0.322220689655172,"Profit"
2012-06-16,2012,"Central","Texas","Office Supplies","Paper","Consumer","Standard Class",27,9.8658,0.2,3,0.3654,"Profit"
2012-06-18,2012,"West","California","Office Supplies","Art","Consumer","Standard Class",52,15.0742,0,2,0.289888461538462,"Profit"
2012-06-18,2012,"South","Virginia","Office Supplies","Binders","Consumer","Standard Class",33,15.8496,0,2,0.480290909090909,"Profit"
2012-06-18,2012,"South","Virginia","Office Supplies","Binders","Consumer","Standard Class",35,16.608,0,2,0.474514285714286,"Profit"
2012-06-18,2012,"South","Virginia","Office Supplies","Storage","Consumer","Standard Class",450,58.5052,0,2,0.130011555555556,"Profit"
2012-06-18,2012,"South","Virginia","Furniture","Furnishings","Consumer","Standard Class",61,19.4688,0,3,0.319160655737705,"Profit"
2012-06-18,2012,"South","Virginia","Technology","Phones","Consumer","Standard Class",468,140.391,0,3,0.299980769230769,"Profit"
2012-06-18,2012,"West","Arizona","Office Supplies","Binders","Home Office","Standard Class",9,-6.104,0.7,2,-0.678222222222222,"Loss"
2012-06-18,2012,"West","Arizona","Office Supplies","Binders","Home Office","Standard Class",5,-3.3264,0.7,7,-0.66528,"Loss"
2012-06-18,2012,"South","Tennessee","Office Supplies","Binders","Corporate","First Class",6,-4.4946,0.7,3,-0.7491,"Loss"
2012-06-18,2012,"South","Tennessee","Furniture","Chairs","Corporate","First Class",643,56.2744,0.2,4,0.0875185069984448,"Profit"
2012-06-18,2012,"South","Tennessee","Office Supplies","Paper","Corporate","First Class",21,7.2576,0.2,4,0.3456,"Profit"
2012-06-18,2012,"West","Arizona","Furniture","Furnishings","Home Office","Standard Class",75,20.724,0.2,5,0.27632,"Profit"
2012-06-18,2012,"West","Arizona","Office Supplies","Paper","Home Office","Standard Class",12,4.3326,0.2,3,0.36105,"Profit"
2012-06-18,2012,"South","Florida","Office Supplies","Art","Corporate","Standard Class",14,3.5784,0.2,4,0.2556,"Profit"
2012-06-19,2012,"West","California","Office Supplies","Paper","Consumer","Standard Class",6,3.1104,0,1,0.5184,"Profit"
2012-06-19,2012,"West","California","Office Supplies","Envelopes","Consumer","Standard Class",187,87.7443,0,3,0.469220855614973,"Profit"
2012-06-19,2012,"West","California","Furniture","Furnishings","Consumer","Standard Class",13,4.0192,0,2,0.309169230769231,"Profit"
2012-06-19,2012,"Central","Texas","Office Supplies","Binders","Home Office","Standard Class",6,-9.5568,0.8,2,-1.5928,"Loss"
2012-06-19,2012,"East","Pennsylvania","Office Supplies","Labels","Home Office","Same Day",6,1.9926,0.2,2,0.3321,"Profit"
2012-06-19,2012,"Central","Texas","Office Supplies","Storage","Home Office","Standard Class",229,14.3075,0.2,5,0.0624781659388646,"Profit"
2012-06-20,2012,"West","California","Furniture","Furnishings","Corporate","Second Class",258,100.4796,0,6,0.389455813953488,"Profit"
2012-06-20,2012,"West","Colorado","Technology","Phones","Consumer","First Class",126,15.743,0.2,7,0.124944444444444,"Profit"
2012-06-20,2012,"East","Pennsylvania","Technology","Accessories","Home Office","Second Class",320,91.9954,0.2,2,0.287485625,"Profit"
2012-06-20,2012,"West","California","Technology","Phones","Corporate","Second Class",126,47.241,0.2,3,0.374928571428571,"Profit"
2012-06-21,2012,"South","Florida","Technology","Phones","Consumer","Standard Class",108,37.7916,0.2,3,0.349922222222222,"Profit"
2012-06-22,2012,"West","Utah","Office Supplies","Fasteners","Consumer","Second Class",5,2.3312,0,4,0.46624,"Profit"
2012-06-22,2012,"Central","Illinois","Furniture","Tables","Home Office","First Class",796,-525.6405,0.5,7,-0.660352386934673,"Loss"
2012-06-22,2012,"East","New York","Office Supplies","Binders","Consumer","Standard Class",1218,456.588,0.2,2,0.374866995073892,"Profit"
2012-06-23,2012,"West","California","Office Supplies","Fasteners","Consumer","Standard Class",5,1.7919,0,3,0.35838,"Profit"
2012-06-23,2012,"South","Georgia","Office Supplies","Binders","Corporate","Standard Class",166,74.691,0,1,0.44994578313253,"Profit"
2012-06-23,2012,"South","Georgia","Furniture","Furnishings","Corporate","Standard Class",27,9.3228,0,3,0.345288888888889,"Profit"
2012-06-23,2012,"South","Georgia","Technology","Accessories","Corporate","Standard Class",75,18,0,3,0.24,"Profit"
2012-06-23,2012,"West","Washington","Technology","Phones","Consumer","Second Class",202,22.6764,0.2,4,0.112259405940594,"Profit"
2012-06-23,2012,"West","California","Technology","Phones","Consumer","Standard Class",144,8.9985,0.2,3,0.0624895833333333,"Profit"
2012-06-23,2012,"West","California","Technology","Phones","Consumer","Standard Class",218,19.0386,0.2,2,0.0873330275229358,"Profit"
2012-06-25,2012,"West","California","Office Supplies","Art","Consumer","Standard Class",21,5.24,0,2,0.24952380952381,"Profit"
2012-06-25,2012,"West","California","Office Supplies","Storage","Consumer","Standard Class",304,9.1269,0,3,0.030022697368421,"Profit"
2012-06-25,2012,"West","California","Furniture","Furnishings","Consumer","Standard Class",205,57.358,0,5,0.279795121951219,"Profit"
2012-06-25,2012,"Central","Texas","Office Supplies","Binders","Consumer","First Class",1,-1.476,0.8,2,-1.476,"Loss"
2012-06-25,2012,"Central","Texas","Furniture","Furnishings","Consumer","First Class",75,-20.7306,0.6,9,-0.276408,"Loss"
2012-06-25,2012,"East","Pennsylvania","Office Supplies","Paper","Home Office","Standard Class",31,10.8864,0.2,6,0.351174193548387,"Profit"
2012-06-25,2012,"East","Pennsylvania","Office Supplies","Storage","Home Office","Standard Class",78,-17.6076,0.2,2,-0.225738461538462,"Loss"
2012-06-25,2012,"Central","Texas","Office Supplies","Labels","Consumer","First Class",5,1.6704,0.2,2,0.33408,"Profit"
2012-06-25,2012,"Central","Texas","Office Supplies","Paper","Consumer","First Class",48,16.1838,0.2,3,0.3371625,"Profit"
2012-06-25,2012,"West","California","Office Supplies","Binders","Consumer","Standard Class",89,27.735,0.2,3,0.311629213483146,"Profit"
2012-06-26,2012,"South","Virginia","Office Supplies","Binders","Consumer","Standard Class",43,21.0896,0,8,0.490455813953488,"Profit"
2012-06-26,2012,"South","Virginia","Office Supplies","Binders","Consumer","Standard Class",144,69.1008,0,4,0.479866666666667,"Profit"
2012-06-26,2012,"South","Virginia","Office Supplies","Storage","Consumer","Standard Class",15,4.1634,0,1,0.27756,"Profit"
2012-06-26,2012,"Central","Michigan","Technology","Accessories","Corporate","Second Class",42,8.799,0,2,0.2095,"Profit"
2012-06-26,2012,"South","Virginia","Furniture","Chairs","Consumer","Standard Class",333,79.9056,0,3,0.239956756756757,"Profit"
2012-06-26,2012,"East","Ohio","Office Supplies","Paper","Home Office","Standard Class",43,15.6078,0.2,9,0.362972093023256,"Profit"
2012-06-26,2012,"Central","Texas","Technology","Phones","Consumer","Standard Class",972,109.3365,0.2,3,0.112486111111111,"Profit"
2012-06-28,2012,"South","Georgia","Office Supplies","Art","Home Office","Standard Class",141,42.225,0,5,0.299468085106383,"Profit"
2012-06-28,2012,"South","Georgia","Office Supplies","Binders","Home Office","Standard Class",120,54.9976,0,2,0.458313333333333,"Profit"
2012-06-28,2012,"East","Ohio","Furniture","Bookcases","Corporate","Second Class",483,-376.6932,0.5,6,-0.779903105590062,"Loss"
2012-06-28,2012,"West","Arizona","Furniture","Furnishings","Corporate","Standard Class",622,46.632,0.2,4,0.0749710610932476,"Profit"
2012-06-28,2012,"West","Arizona","Office Supplies","Labels","Corporate","Standard Class",6,1.9926,0.2,2,0.3321,"Profit"
2012-06-28,2012,"East","Ohio","Office Supplies","Paper","Corporate","Second Class",16,5.4432,0.2,3,0.3402,"Profit"
2012-06-29,2012,"East","New York","Office Supplies","Paper","Consumer","Standard Class",25,11.232,0,4,0.44928,"Profit"
2012-06-29,2012,"Central","Nebraska","Technology","Phones","Home Office","Standard Class",270,72.8946,0,2,0.26998,"Profit"
2012-06-29,2012,"East","New York","Furniture","Chairs","Consumer","First Class",118,1.3098,0.1,1,0.0111,"Profit"
2012-06-29,2012,"East","Pennsylvania","Furniture","Furnishings","Consumer","Standard Class",20,1.7591,0.2,1,0.087955,"Profit"
2012-07-02,2012,"East","New York","Office Supplies","Paper","Home Office","First Class",19,9.3312,0,3,0.491115789473684,"Profit"
2012-07-02,2012,"Central","Texas","Office Supplies","Appliances","Consumer","Same Day",33,-85.2384,0.8,4,-2.58298181818182,"Loss"
2012-07-02,2012,"Central","Illinois","Furniture","Chairs","Consumer","Standard Class",382,-92.7996,0.3,6,-0.242930890052356,"Loss"
2012-07-02,2012,"Central","Illinois","Furniture","Chairs","Consumer","Standard Class",408,-5.8346,0.3,2,-0.0143004901960784,"Loss"
2012-07-02,2012,"South","North Carolina","Office Supplies","Binders","Corporate","First Class",3,-2.3136,0.7,2,-0.7712,"Loss"
2012-07-02,2012,"South","North Carolina","Furniture","Furnishings","Corporate","First Class",160,45.954,0.2,10,0.2872125,"Profit"
2012-07-02,2012,"South","North Carolina","Office Supplies","Paper","Corporate","First Class",9,3.2872,0.2,2,0.365244444444444,"Profit"
2012-07-02,2012,"South","North Carolina","Technology","Phones","Corporate","First Class",74,8.352,0.2,1,0.112864864864865,"Profit"
2012-07-02,2012,"Central","Illinois","Office Supplies","Paper","Consumer","Standard Class",11,3.7692,0.2,2,0.342654545454545,"Profit"
2012-07-02,2012,"Central","Illinois","Office Supplies","Storage","Consumer","Standard Class",436,48.9942,0.2,3,0.112372018348624,"Profit"
2012-07-02,2012,"Central","Illinois","Office Supplies","Storage","Consumer","Standard Class",69,6.0025,0.2,5,0.0869927536231884,"Profit"
2012-07-02,2012,"South","Florida","Office Supplies","Paper","Consumer","Standard Class",12,4.0338,0.2,3,0.33615,"Profit"
2012-07-02,2012,"South","Florida","Office Supplies","Paper","Consumer","Standard Class",16,5.6376,0.2,3,0.35235,"Profit"
2012-07-03,2012,"South","Kentucky","Office Supplies","Labels","Consumer","Standard Class",295,144.5157,0,3,0.489883728813559,"Profit"
2012-07-03,2012,"South","Kentucky","Furniture","Chairs","Consumer","Standard Class",71,4.9686,0,1,0.0699802816901409,"Profit"
2012-07-03,2012,"East","Pennsylvania","Furniture","Furnishings","Corporate","First Class",168,-29.4812,0.2,2,-0.175483333333333,"Loss"
2012-07-03,2012,"East","Pennsylvania","Furniture","Furnishings","Corporate","First Class",283,56.5776,0.2,9,0.199920848056537,"Profit"
2012-07-03,2012,"East","Pennsylvania","Office Supplies","Paper","Corporate","First Class",7,2.436,0.2,2,0.348,"Profit"
2012-07-04,2012,"East","New York","Office Supplies","Art","Home Office","Standard Class",15,4.4892,0,3,0.29928,"Profit"
2012-07-04,2012,"Central","Wisconsin","Technology","Phones","Consumer","Standard Class",1100,285.9896,0,4,0.259990545454545,"Profit"
